zip_code,latitude,longitude,city,state,county,active
01609,42.2826,-71.8277,Worcester,MA,Worcester County,True
01610,42.2492,-71.8108,Worcester,MA,Worcester County,True
01611,42.2373,-71.875,Cherry Valley,MA,Worcester County,True
01612,42.3066,-71.9202,Paxton,MA,Worcester County,True
01613,42.2933,-71.802,Worcester,MA,Worcester County,True
01614,42.2626,-71.8023,Worcester,MA,Worcester County,True
01615,42.2626,-71.8023,Worcester,MA,Worcester County,True
01653,42.3648,-71.8969,Worcester,MA,Worcester County,True
01654,42.26,-71.8,Worcester,MA,Worcester County,False
01655,42.3648,-71.8969,Worcester,MA,Worcester County,True
01701,42.3007,-71.4255,Framingham,MA,Middlesex County,True
01702,42.2822,-71.4339,Framingham,MA,Middlesex County,True
01703,42.4464,-71.4594,Framingham,MA,Middlesex County,True
01704,42.4464,-71.4594,Framingham,MA,Middlesex County,True
01705,42.4464,-71.4594,Framingham,MA,Middlesex County,True
01718,42.4851,-71.4328,Acton,MA,Middlesex County,True
01719,42.4914,-71.5177,Boxborough,MA,Middlesex County,True
01720,42.4751,-71.4483,Acton,MA,Middlesex County,True
01721,42.2539,-71.4583,Ashland,MA,Middlesex County,True
01730,42.4843,-71.2768,Bedford,MA,Middlesex County,True
01731,42.4631,-71.2851,Hanscom AFB,MA,Middlesex County,True
01740,42.4365,-71.6076,Bolton,MA,Worcester County,True
01741,42.5286,-71.3519,Carlisle,MA,Middlesex County,True
01742,42.4567,-71.3747,Concord,MA,Middlesex County,True
01745,42.2934,-71.5028,Fayville,MA,Worcester County,True
01746,42.2026,-71.4361,Holliston,MA,Middlesex County,True
01747,42.1268,-71.5376,Hopedale,MA,Worcester County,True
01748,42.219,-71.5302,Hopkinton,MA,Middlesex County,True
01749,42.3918,-71.5609,Hudson,MA,Middlesex County,True
01752,42.3509,-71.5434,Marlborough,MA,Middlesex County,True
01754,42.4321,-71.455,Maynard,MA,Middlesex County,True
01756,42.0967,-71.5499,Mendon,MA,Worcester County,True
01757,42.1511,-71.5274,Milford,MA,Worcester County,True
01760,42.2875,-71.3574,Natick,MA,Middlesex County,True
01770,42.2331,-71.3787,Sherborn,MA,Middlesex County,True
01772,42.2939,-71.532,Southborough,MA,Worcester County,True
01773,42.4217,-71.3137,Lincoln,MA,Middlesex County,True
01775,42.4308,-71.515,Stow,MA,Middlesex County,True
01776,42.3837,-71.4282,Sudbury,MA,Middlesex County,True
01778,42.3486,-71.3588,Wayland,MA,Middlesex County,True
01784,42.2376,-71.562,Woodville,MA,Middlesex County,True
01801,42.4829,-71.1574,Woburn,MA,Middlesex County,True
01803,42.5089,-71.2004,Burlington,MA,Middlesex County,True
01805,42.5048,-71.1956,Burlington,MA,Middlesex County,True
01806,42.47,-71.15,Woburn,MA,Middlesex County,False
01807,42.48,-71.15,Woburn,MA,Middlesex County,False
01808,42.5,-71.12,Woburn,MA,Middlesex County,False
01810,42.6496,-71.1565,Andover,MA,Essex County,True
01812,42.6472,-71.1842,Andover,MA,Essex County,True
01813,42.4793,-71.1523,Woburn,MA,Middlesex County,True
01815,42.4793,-71.1523,Woburn,MA,Middlesex County,True
01821,42.5519,-71.2518,Billerica,MA,Middlesex County,True
01822,42.5584,-71.2689,Billerica,MA,Middlesex County,True
01824,42.5911,-71.3556,Chelmsford,MA,Middlesex County,True
01825,42.5751,-71.0787,North Reading,MA,Middlesex County,True
01826,42.6764,-71.3186,Dracut,MA,Middlesex County,True
01827,42.6739,-71.4952,Dunstable,MA,Middlesex County,True
01830,42.7856,-71.0721,Haverhill,MA,Essex County,True
01831,42.7711,-71.1221,Haverhill,MA,Essex County,True
01832,42.7792,-71.1095,Haverhill,MA,Essex County,True
01833,42.7281,-70.9822,Georgetown,MA,Essex County,True
01834,42.753,-71.027,Groveland,MA,Essex County,True
01835,42.7528,-71.0843,Haverhill,MA,Essex County,True
01840,42.708,-71.1638,Lawrence,MA,Essex County,True
01841,42.7115,-71.167,Lawrence,MA,Essex County,True
01842,42.707,-71.1631,Lawrence,MA,Essex County,True
01843,42.6911,-71.1605,Lawrence,MA,Essex County,True
01844,42.728,-71.181,Methuen,MA,Essex County,True
01845,42.6826,-71.109,North Andover,MA,Essex County,True
01850,42.656,-71.3051,Lowell,MA,Middlesex County,True
01851,42.6315,-71.3329,Lowell,MA,Middlesex County,True
01852,42.6344,-71.2983,Lowell,MA,Middlesex County,True
01853,42.6334,-71.3162,Lowell,MA,Middlesex County,True
01854,42.6493,-71.3355,Lowell,MA,Middlesex County,True
01860,42.8346,-71.0047,Merrimac,MA,Essex County,True
01862,42.5757,-71.2902,North Billerica,MA,Middlesex County,True
01863,42.6347,-71.3908,North Chelmsford,MA,Middlesex County,True
01864,42.5819,-71.0947,North Reading,MA,Middlesex County,True
01865,42.5379,-71.2689,Nutting Lake,MA,Middlesex County,True
01866,42.5293,-71.2281,Pinehurst,MA,Middlesex County,True
01867,42.528,-71.109,Reading,MA,Middlesex County,True
01876,42.6028,-71.2232,Tewksbury,MA,Middlesex County,True
01879,42.6724,-71.4158,Tyngsboro,MA,Middlesex County,True
01880,42.5009,-71.0685,Wakefield,MA,Middlesex County,True
01885,42.707,-71.0639,West Boxford,MA,Essex County,True
01886,42.5864,-71.4401,Westford,MA,Middlesex County,True
01887,42.5581,-71.1723,Wilmington,MA,Middlesex County,True
01888,42.4793,-71.1523,Woburn,MA,Middlesex County,True
01889,42.5716,-71.1096,North Reading,MA,Middlesex County,True
01890,42.453,-71.1441,Winchester,MA,Middlesex County,True
01899,42.6584,-71.137,Andover,MA,Essex County,True
01901,42.4612,-70.9467,Lynn,MA,Essex County,True
01902,42.4698,-70.942,Lynn,MA,Essex County,True
01903,42.4668,-70.9495,Lynn,MA,Essex County,True
01904,42.4889,-70.9647,Lynn,MA,Essex County,True
01905,42.4694,-70.9728,Lynn,MA,Essex County,True
01906,42.4633,-71.0111,Saugus,MA,Essex County,True
01907,42.4746,-70.9098,Swampscott,MA,Essex County,True
01908,42.4261,-70.9277,Nahant,MA,Essex County,True
01910,42.4548,-70.9747,Lynn,MA,Essex County,True
01913,42.8559,-70.9367,Amesbury,MA,Essex County,True
01915,42.5608,-70.8759,Beverly,MA,Essex County,True
01921,42.6797,-71.0114,Boxford,MA,Essex County,True
01922,42.7568,-70.9351,Byfield,MA,Essex County,True
01923,42.5694,-70.9425,Danvers,MA,Essex County,True
01929,42.6286,-70.7828,Essex,MA,Essex County,True
01930,42.6208,-70.6721,Gloucester,MA,Essex County,True
01931,42.6159,-70.662,Gloucester,MA,Essex County,True
01936,42.6354,-70.8791,Hamilton,MA,Essex County,True
01937,42.5862,-70.9745,Hathorne,MA,Essex County,True
01938,42.6809,-70.8494,Ipswich,MA,Essex County,True
01940,42.5327,-71.0339,Lynnfield,MA,Essex County,True
01944,42.5796,-70.7674,Manchester,MA,Essex County,True
01945,42.4984,-70.8653,Marblehead,MA,Essex County,True
01949,42.5942,-71.013,Middleton,MA,Essex County,True
01950,42.813,-70.8847,Newburyport,MA,Essex County,True
01951,42.7553,-70.8496,Newbury,MA,Essex County,True
01952,42.8507,-70.8588,Salisbury,MA,Essex County,True
01960,42.5326,-70.9612,Peabody,MA,Essex County,True
01961,42.6354,-70.8791,Peabody,MA,Essex County,True
01965,42.5581,-70.8257,Prides Crossing,MA,Essex County,True
01966,42.658,-70.6194,Rockport,MA,Essex County,True
01969,42.7138,-70.907,Rowley,MA,Essex County,True
01970,42.5151,-70.9003,Salem,MA,Essex County,True
01971,42.6354,-70.8791,Salem,MA,Essex County,True
01982,42.6185,-70.8561,South Hamilton,MA,Essex County,True
01983,42.6415,-70.9488,Topsfield,MA,Essex County,True
01984,42.6017,-70.8786,Wenham,MA,Essex County,True
01985,42.7949,-70.9778,West Newbury,MA,Essex County,True
02018,42.1745,-70.8837,Accord,MA,Plymouth County,True
02019,42.0746,-71.4768,Bellingham,MA,Norfolk County,True
02020,42.0818,-70.6439,Brant Rock,MA,Plymouth County,True
02021,42.1645,-71.1355,Canton,MA,Norfolk County,True
02025,42.2395,-70.8128,Cohasset,MA,Norfolk County,True
02026,42.2437,-71.1637,Dedham,MA,Norfolk County,True
02027,42.18,-71.0892,Dedham,MA,Norfolk County,True
02030,42.2362,-71.2854,Dover,MA,Norfolk County,True
02031,42.02,-71.17,East Mansfield,MA,Bristol County,False
02032,42.1532,-71.2179,East Walpole,MA,Norfolk County,True
02035,42.0649,-71.2441,Foxboro,MA,Norfolk County,True
02038,42.0935,-71.4058,Franklin,MA,Norfolk County,True
02040,42.1793,-70.7495,Greenbush,MA,Plymouth County,True
02041,42.0696,-70.6491,Green Harbor,MA,Plymouth County,True
02043,42.2245,-70.8911,Hingham,MA,Plymouth County,True
02044,42.2418,-70.8898,Hingham,MA,Plymouth County,True
02045,42.2853,-70.8754,Hull,MA,Plymouth County,True
02047,42.1428,-70.6935,Humarock,MA,Plymouth County,True
02048,42.0212,-71.2178,Mansfield,MA,Bristol County,True
02050,42.1062,-70.6993,Marshfield,MA,Plymouth County,True
02051,42.1512,-70.7341,Marshfield Hills,MA,Plymouth County,True
02052,42.1845,-71.3048,Medfield,MA,Norfolk County,True
02053,42.1514,-71.4217,Medway,MA,Norfolk County,True
02054,42.1669,-71.3607,Millis,MA,Norfolk County,True
02055,42.2404,-70.762,Minot,MA,Plymouth County,True
02056,42.1177,-71.3269,Norfolk,MA,Norfolk County,True
02059,42.1432,-70.7703,North Marshfield,MA,Plymouth County,True
02060,42.219,-70.7856,North Scituate,MA,Plymouth County,True
02061,42.1596,-70.8217,Norwell,MA,Plymouth County,True
02062,42.1868,-71.2033,Norwood,MA,Norfolk County,True
02065,42.0972,-70.6516,Ocean Bluff,MA,Plymouth County,True
02066,42.2032,-70.7525,Scituate,MA,Plymouth County,True
02067,42.1094,-71.1759,Sharon,MA,Norfolk County,True
02070,42.0348,-71.387,Sheldonville,MA,Norfolk County,True
02071,42.0992,-71.2752,South Walpole,MA,Norfolk County,True
02072,42.1253,-71.1074,Stoughton,MA,Norfolk County,True
02081,42.1444,-71.2544,Walpole,MA,Norfolk County,True
02090,42.2148,-71.2104,Westwood,MA,Norfolk County,True
02093,42.0617,-71.3396,Wrentham,MA,Norfolk County,True
02108,42.3576,-71.0684,Boston,MA,Suffolk County,True
02109,42.36,-71.0545,Boston,MA,Suffolk County,True
02110,42.3576,-71.0514,Boston,MA,Suffolk County,True
02111,42.3503,-71.0629,Boston,MA,Suffolk County,True
02112,42.3584,-71.0598,Boston,MA,Suffolk County,True
02113,42.3657,-71.056,Boston,MA,Suffolk County,True
02114,42.3611,-71.0682,Boston,MA,Suffolk County,True
02115,42.3427,-71.0922,Boston,MA,Suffolk County,True
02116,42.3492,-71.0768,Boston,MA,Suffolk County,True
02117,42.3585,-71.058,Boston,MA,Suffolk County,True
02118,42.3362,-71.0729,Boston,MA,Suffolk County,True
02119,42.3251,-71.0953,Roxbury,MA,Suffolk County,True
02120,42.3307,-71.0912,Roxbury Crossing,MA,Suffolk County,True
02121,42.2973,-71.0745,Dorchester,MA,Suffolk County,True
02122,42.2973,-71.0745,Dorchester,MA,Suffolk County,True
02123,42.3389,-70.9196,Boston,MA,Suffolk County,True
02124,42.2918,-71.0717,Dorchester Center,MA,Suffolk County,True
02125,42.2973,-71.0745,Dorchester,MA,Suffolk County,True
02126,42.2739,-71.0939,Mattapan,MA,Suffolk County,True
02127,42.3347,-71.0375,South Boston,MA,Suffolk County,True
02128,42.3642,-71.0257,East Boston,MA,Suffolk County,True
02129,42.3778,-71.0627,Charlestown,MA,Suffolk County,True
02130,42.3126,-71.1115,Jamaica Plain,MA,Suffolk County,True
02131,42.2836,-71.1295,Roslindale,MA,Suffolk County,True
02132,42.2787,-71.1589,West Roxbury,MA,Suffolk County,True
02133,42.3584,-71.0598,Boston,MA,Suffolk County,True
02134,42.3535,-71.1329,Allston,MA,Suffolk County,True
02135,42.3478,-71.1566,Brighton,MA,Suffolk County,True
02136,42.254,-71.1261,Hyde Park,MA,Suffolk County,True
02137,42.2404,-71.137,Readville,MA,Suffolk County,True
02138,42.377,-71.1256,Cambridge,MA,Middlesex County,True
02139,42.3647,-71.1042,Cambridge,MA,Middlesex County,True
02140,42.3932,-71.1338,Cambridge,MA,Middlesex County,True
02141,42.3687,-71.0836,Cambridge,MA,Middlesex County,True
02142,42.362,-71.083,Cambridge,MA,Middlesex County,True
02143,42.3829,-71.1028,Somerville,MA,Middlesex County,True
02144,42.4003,-71.1221,Somerville,MA,Middlesex County,True
02145,42.3907,-71.0929,Somerville,MA,Middlesex County,True
02148,42.4291,-71.0605,Malden,MA,Middlesex County,True
02149,42.4112,-71.0514,Everett,MA,Middlesex County,True
02150,42.3963,-71.0325,Chelsea,MA,Suffolk County,True
02151,42.4138,-71.0052,Revere,MA,Suffolk County,True
02152,42.3763,-70.98,Winthrop,MA,Suffolk County,True
02153,42.4184,-71.1062,Medford,MA,Middlesex County,True
02155,42.4173,-71.1087,Medford,MA,Middlesex County,True
02156,42.4223,-71.1328,West Medford,MA,Middlesex County,True
02163,42.3253,-71.1122,Boston,MA,Suffolk County,True
02169,42.2491,-70.9978,Quincy,MA,Norfolk County,True
02170,42.2671,-71.0186,Quincy,MA,Norfolk County,True
02171,42.2825,-71.0241,Quincy,MA,Norfolk County,True
02176,42.4581,-71.0632,Melrose,MA,Middlesex County,True
02180,42.4828,-71.0978,Stoneham,MA,Middlesex County,True
02184,42.2093,-70.9963,Braintree,MA,Norfolk County,True
02185,42.18,-71.0892,Braintree,MA,Norfolk County,True
02186,42.2537,-71.0771,Milton,MA,Norfolk County,True
02187,42.2668,-71.0717,Milton Village,MA,Norfolk County,True
02188,42.2113,-70.9582,Weymouth,MA,Norfolk County,True
02189,42.214,-70.9203,East Weymouth,MA,Norfolk County,True
02190,42.1751,-70.9495,South Weymouth,MA,Norfolk County,True
02191,42.2459,-70.9467,North Weymouth,MA,Norfolk County,True
02196,42.3584,-71.0598,Boston,MA,Suffolk County,True
02199,42.3479,-71.0825,Boston,MA,Suffolk County,True
02201,42.3584,-71.0598,Boston,MA,Suffolk County,True
02203,42.3615,-71.0604,Boston,MA,Suffolk County,True
02204,42.3389,-70.9196,Boston,MA,Suffolk County,True
02205,42.3503,-71.0539,Boston,MA,Suffolk County,True
02206,42.3389,-70.9196,Boston,MA,Suffolk County,True
02207,42.35,-71.05,Boston,MA,Suffolk County,False
02210,42.3489,-71.0465,Boston,MA,Suffolk County,True
02211,42.3584,-71.0598,Boston,MA,Suffolk County,True
02212,42.3584,-71.0598,Boston,MA,Suffolk County,True
02215,42.3471,-71.1027,Boston,MA,Suffolk County,True
02216,42.34,-71.07,Boston,MA,Suffolk County,False
02217,42.3389,-70.9196,Boston,MA,Suffolk County,True
02222,42.3644,-71.0633,Boston,MA,Suffolk County,True
02228,42.35,-71.06,East Boston,MA,Suffolk County,False
02238,42.3751,-71.1056,Cambridge,MA,Middlesex County,True
02239,42.36,-71.1,Cambridge,MA,Middlesex County,False
02241,42.3584,-71.0598,Boston,MA,Suffolk County,True
02266,42.3584,-71.0598,Boston,MA,Suffolk County,False
02269,42.2529,-71.0023,Quincy,MA,Norfolk County,True
02283,42.3389,-70.9196,Boston,MA,Suffolk County,True
02284,42.3389,-70.9196,Boston,MA,Suffolk County,True
02293,42.3584,-71.0598,Boston,MA,Suffolk County,True
02295,42.35,-71.06,Boston,MA,Suffolk County,False
02297,42.3584,-71.0598,Boston,MA,Suffolk County,True
02298,42.3823,-71.0323,Boston,MA,Suffolk County,True
02301,42.0794,-71.04,Brockton,MA,Plymouth County,True
02302,42.0847,-71.0002,Brockton,MA,Plymouth County,True
02303,42.0834,-71.0184,Brockton,MA,Plymouth County,True
02304,42.0834,-71.0184,Brockton,MA,Plymouth County,True
02305,42.0834,-71.0184,Brockton,MA,Plymouth County,True
02322,42.1258,-71.0437,Avon,MA,Norfolk County,True
02324,41.9773,-70.9723,Bridgewater,MA,Plymouth County,True
02325,41.9873,-70.9728,Bridgewater,MA,Plymouth County,True
02327,42.0407,-70.8272,Bryantville,MA,Plymouth County,True
02330,41.8883,-70.7678,Carver,MA,Plymouth County,True
02331,41.9705,-70.7014,Duxbury,MA,Plymouth County,True
02332,42.0399,-70.7163,Duxbury,MA,Plymouth County,True
02333,42.0315,-70.945,East Bridgewater,MA,Plymouth County,True
02334,42.0235,-71.1324,Easton,MA,Bristol County,True
02337,42.0098,-70.962,Elmwood,MA,Plymouth County,True
02338,42.0002,-70.8448,Halifax,MA,Plymouth County,True
02339,42.1214,-70.857,Hanover,MA,Plymouth County,True
02340,42.1137,-70.8161,Hanover,MA,Plymouth County,False
02341,42.0616,-70.8651,Hanson,MA,Plymouth County,True
02343,42.1464,-71.0083,Holbrook,MA,Norfolk County,True
02344,41.8932,-70.9112,Middleboro,MA,Plymouth County,True
02345,41.8882,-70.581,Manomet,MA,Plymouth County,True
02346,41.8884,-70.893,Middleboro,MA,Plymouth County,True
02347,41.8374,-70.9582,Lakeville,MA,Plymouth County,True
02348,41.8459,-70.9495,Lakeville,MA,Plymouth County,True
02349,41.8932,-70.9112,Middleboro,MA,Plymouth County,True
02350,42.0185,-70.8475,Monponsett,MA,Plymouth County,True
02351,42.1167,-70.9543,Abington,MA,Plymouth County,True
02355,41.9169,-70.8013,North Carver,MA,Plymouth County,True
02356,42.059,-71.1123,North Easton,MA,Bristol County,True
02357,42.0645,-71.0871,North Easton,MA,Bristol County,True
02358,42.0932,-70.7925,North Pembroke,MA,Plymouth County,True
02359,42.0621,-70.8044,Pembroke,MA,Plymouth County,True
02360,41.9104,-70.642,Plymouth,MA,Plymouth County,True
02361,41.9705,-70.7014,Plymouth,MA,Plymouth County,True
02362,41.9584,-70.6673,Plymouth,MA,Plymouth County,True
02364,41.995,-70.741,Kingston,MA,Plymouth County,True
02366,41.8501,-70.7044,South Carver,MA,Plymouth County,True
02367,41.9655,-70.8046,Plympton,MA,Plymouth County,True
02368,42.1736,-71.0514,Randolph,MA,Norfolk County,True
02370,42.1293,-70.9133,Rockland,MA,Plymouth County,True
02375,42.0257,-71.0988,South Easton,MA,Bristol County,True
02379,42.0255,-71.0161,West Bridgewater,MA,Plymouth County,True
02381,41.9316,-70.5611,White Horse Beach,MA,Plymouth County,True
02382,42.0816,-70.9381,Whitman,MA,Plymouth County,True
02420,42.4563,-71.2167,Lexington,MA,Middlesex County,True
02421,42.4426,-71.2265,Lexington,MA,Middlesex County,True
02445,42.3259,-71.1341,Brookline,MA,Norfolk County,True
02446,42.3431,-71.123,Brookline,MA,Norfolk County,True
02447,42.3329,-71.1162,Brookline Village,MA,Norfolk County,True
02451,42.3986,-71.2451,Waltham,MA,Middlesex County,True
02452,42.3943,-71.218,Waltham,MA,Middlesex County,True
02453,42.3654,-71.2317,Waltham,MA,Middlesex County,True
02454,42.3567,-71.2505,Waltham,MA,Middlesex County,True
02455,42.3621,-71.2055,North Waltham,MA,Middlesex County,True
02456,42.4464,-71.4594,New Town,MA,Middlesex County,True
02457,42.2987,-71.2595,Babson Park,MA,Norfolk County,True
02458,42.3528,-71.1875,Newton,MA,Middlesex County,True
02459,42.3341,-71.1833,Newton Center,MA,Middlesex County,True
02460,42.352,-71.2084,Newtonville,MA,Middlesex County,True
02461,42.3168,-71.2084,Newton Highlands,MA,Middlesex County,True
02462,42.3299,-71.2562,Newton Lower Falls,MA,Middlesex County,True
02464,42.3129,-71.2195,Newton Upper Falls,MA,Middlesex County,True
02465,42.3492,-71.2267,West Newton,MA,Middlesex County,True
02466,42.3441,-71.248,Auburndale,MA,Middlesex County,True
02467,42.3164,-71.1612,Chestnut Hill,MA,Middlesex County,True
02468,42.3271,-71.2315,Waban,MA,Middlesex County,True
02471,42.3709,-71.1828,Watertown,MA,Middlesex County,True
02472,42.37,-71.1773,Watertown,MA,Middlesex County,True
02474,42.4202,-71.1565,Arlington,MA,Middlesex County,True
02475,42.4204,-71.1801,Arlington Heights,MA,Middlesex County,True
02476,42.4162,-71.1752,Arlington,MA,Middlesex County,True
02477,42.3709,-71.1828,Watertown,MA,Middlesex County,True
02478,42.3959,-71.1787,Belmont,MA,Middlesex County,True
02479,42.3876,-71.1828,Waverley,MA,Middlesex County,True
02481,42.3106,-71.2747,Wellesley Hills,MA,Norfolk County,True
02482,42.2945,-71.2992,Wellesley,MA,Norfolk County,True
02492,42.2798,-71.2501,Needham,MA,Norfolk County,True
02493,42.3589,-71.3001,Weston,MA,Middlesex County,True
02494,42.2945,-71.2328,Needham Heights,MA,Norfolk County,True
02495,42.3626,-71.2023,Nonantum,MA,Middlesex County,True
02532,41.7455,-70.5905,Buzzards Bay,MA,Barnstable County,True
02534,41.6694,-70.6234,Cataumet,MA,Barnstable County,True
02535,41.3575,-70.7416,Chilmark,MA,Dukes County,True
02536,41.5968,-70.5671,East Falmouth,MA,Barnstable County,True
02537,41.7283,-70.44,East Sandwich,MA,Barnstable County,True
02538,41.7682,-70.6532,East Wareham,MA,Plymouth County,True
02539,41.3889,-70.5339,Edgartown,MA,Dukes County,True
02540,41.5648,-70.6217,Falmouth,MA,Barnstable County,True
02541,41.5515,-70.6148,Falmouth,MA,Barnstable County,True
02542,41.6531,-70.5537,Buzzards Bay,MA,Barnstable County,True
02543,41.5263,-70.6643,Woods Hole,MA,Barnstable County,True
02552,41.3798,-70.6431,Menemsha,MA,Dukes County,True
02553,41.7196,-70.612,Monument Beach,MA,Barnstable County,True
02554,41.2725,-70.0932,Nantucket,MA,Nantucket County,True
02556,41.6417,-70.623,North Falmouth,MA,Barnstable County,True
02557,41.4543,-70.562,Oak Bluffs,MA,Dukes County,True
02558,41.7476,-70.6582,Onset,MA,Plymouth County,True
02559,41.6881,-70.6105,Pocasset,MA,Barnstable County,True
02561,41.7703,-70.5337,Sagamore,MA,Barnstable County,True
02562,41.7933,-70.5196,Sagamore Beach,MA,Barnstable County,True
02563,41.7113,-70.4775,Sandwich,MA,Barnstable County,True
02564,41.2639,-69.9626,Siasconset,MA,Nantucket County,True
02565,41.63,-70.64,Silver Beach,MA,Barnstable County,False
